model,language,layer,mean,std,mean_pm_std,n
icr_dpo_ckpt36,es,19,0.1490701744910755,0.0241419121469618,0.149070 +- 0.024142,3
icr_dpo_ckpt36,es,20,0.10908611105245604,0.024039792030656752,0.109086 +- 0.024040,3
icr_dpo_ckpt36,es,21,0.12627831764069064,0.022582779221156226,0.126278 +- 0.022583,3
icr_dpo_ckpt36,es,22,0.11189702980055034,0.02295230463844605,0.111897 +- 0.022952,3
icr_dpo_ckpt36,es,23,0.0740776803723335,0.02181956728921935,0.074078 +- 0.021820,3
icr_dpo_ckpt36,es,24,-0.06205491896751691,0.018724479677741004,-0.062055 +- 0.018724,3
icr_dpo_ckpt36,es,25,-0.10872320303075206,0.017754487454388793,-0.108723 +- 0.017754,3
icr_dpo_ckpt36,es,26,-0.26433850283780774,0.014955731555047388,-0.264339 +- 0.014956,3
icr_dpo_ckpt36,es,27,-0.33554157962555364,0.011687499375667333,-0.335542 +- 0.011687,3
icr_dpo_ckpt36,es,28,-0.3730863246264947,0.009543074203165669,-0.373086 +- 0.009543,3
icr_dpo_ckpt36,es,29,-0.3807040034273904,0.01012302794396821,-0.380704 +- 0.010123,3
icr_dpo_ckpt36,es,30,-0.3915009120680931,0.010639120401565226,-0.391501 +- 0.010639,3
icr_dpo_ckpt36,es,31,-0.23189976011568506,0.013659950439651411,-0.231900 +- 0.013660,3
icr_dpo_ckpt36,fr,0,-0.4158598719483477,0.008122903528756796,-0.415860 +- 0.008123,3
icr_dpo_ckpt36,fr,1,-0.40033920916422916,0.012972029136410873,-0.400339 +- 0.012972,3
icr_dpo_ckpt36,fr,2,-0.2834303234760821,0.012700211932626878,-0.283430 +- 0.012700,3
icr_dpo_ckpt36,fr,3,-0.08707983021406614,0.013074938793987849,-0.087080 +- 0.013075,3
icr_dpo_ckpt36,fr,4,-0.0011062011351043826,0.01532623283386239,-0.001106 +- 0.015326,3
icr_dpo_ckpt36,fr,5,0.03631157085891106,0.018078116003090693,0.036312 +- 0.018078,3
icr_dpo_ckpt36,fr,6,0.05254860313888254,0.017212229013436605,0.052549 +- 0.017212,3
icr_dpo_ckpt36,fr,7,0.09919699712633347,0.017976122183039674,0.099197 +- 0.017976,3
icr_dpo_ckpt36,fr,8,0.13752822568513937,0.01909363025882834,0.137528 +- 0.019094,3
icr_dpo_ckpt36,fr,9,0.1322752911907728,0.018410179096265862,0.132275 +- 0.018410,3
icr_dpo_ckpt36,fr,10,0.1212525466147893,0.01683867198668398,0.121253 +- 0.016839,3
icr_dpo_ckpt36,fr,11,0.10157066688060468,0.01699202601708862,0.101571 +- 0.016992,3
icr_dpo_ckpt36,fr,12,0.12042954217684991,0.016793274902999523,0.120430 +- 0.016793,3
icr_dpo_ckpt36,fr,13,0.16197202608675942,0.02057982975524955,0.161972 +- 0.020580,3
icr_dpo_ckpt36,fr,14,0.1495934143784204,0.02030354982614871,0.149593 +- 0.020304,3
icr_dpo_ckpt36,fr,15,0.22453567179326384,0.02206706125971429,0.224536 +- 0.022067,3
icr_dpo_ckpt36,fr,16,0.19949718551461215,0.022180571899963187,0.199497 +- 0.022181,3
icr_dpo_ckpt36,fr,17,0.17204749087239385,0.022029774739627497,0.172047 +- 0.022030,3
icr_dpo_ckpt36,fr,18,0.13255934739971928,0.021513079830334948,0.132559 +- 0.021513,3
icr_dpo_ckpt36,fr,19,0.09299938648349985,0.020328840375064314,0.092999 +- 0.020329,3
icr_dpo_ckpt36,fr,20,0.06259806888862082,0.020092658934868914,0.062598 +- 0.020093,3
icr_dpo_ckpt36,fr,21,0.0496747192568221,0.019308342136008565,0.049675 +- 0.019308,3
icr_dpo_ckpt36,fr,22,0.038387928113979675,0.020471437920548657,0.038388 +- 0.020471,3
icr_dpo_ckpt36,fr,23,-0.010558704057035037,0.019243011672925282,-0.010559 +- 0.019243,3
icr_dpo_ckpt36,fr,24,-0.12553302074715764,0.01718513320649336,-0.125533 +- 0.017185,3
icr_dpo_ckpt36,fr,25,-0.15386866924066553,0.017258236157244592,-0.153869 +- 0.017258,3
icr_dpo_ckpt36,fr,26,-0.3442382645351492,0.014896026075426793,-0.344238 +- 0.014896,3
icr_dpo_ckpt36,fr,27,-0.3818864029197481,0.013784635919460487,-0.381886 +- 0.013785,3
icr_dpo_ckpt36,fr,28,-0.3994029573962439,0.014194200505631065,-0.399403 +- 0.014194,3
icr_dpo_ckpt36,fr,29,-0.39575692653974215,0.01492956402899082,-0.395757 +- 0.014930,3
icr_dpo_ckpt36,fr,30,-0.3825595579245208,0.012975627895566168,-0.382560 +- 0.012976,3
icr_dpo_ckpt36,fr,31,-0.26039915826937005,0.012376044477463186,-0.260399 +- 0.012376,3
icr_dpo_ckpt36,ru,0,-0.42176366975820795,0.015568477242363018,-0.421764 +- 0.015568,3
icr_dpo_ckpt36,ru,1,-0.3622688384823875,0.021387338094615863,-0.362269 +- 0.021387,3
icr_dpo_ckpt36,ru,2,-0.26505536943645913,0.02439605747847246,-0.265055 +- 0.024396,3
icr_dpo_ckpt36,ru,3,-0.07811911895809504,0.027995586035092116,-0.078119 +- 0.027996,3
icr_dpo_ckpt36,ru,4,0.005145186449087874,0.031664592756717916,0.005145 +- 0.031665,3
icr_dpo_ckpt36,ru,5,0.022723321372405108,0.03319818008674352,0.022723 +- 0.033198,3
icr_dpo_ckpt36,ru,6,0.05468987039305592,0.028567147677747293,0.054690 +- 0.028567,3
icr_dpo_ckpt36,ru,7,0.08546101478629858,0.02565910319871903,0.085461 +- 0.025659,3
icr_dpo_ckpt36,ru,8,0.1135988642581286,0.02589099151726684,0.113599 +- 0.025891,3
icr_dpo_ckpt36,ru,9,0.09896635352917835,0.024621371428338926,0.098966 +- 0.024621,3
icr_dpo_ckpt36,ru,10,0.0875672910573779,0.022379086060600864,0.087567 +- 0.022379,3
icr_dpo_ckpt36,ru,11,0.06853846701040252,0.02185213319054912,0.068538 +- 0.021852,3
icr_dpo_ckpt36,ru,12,0.0792104448770413,0.01900261125666298,0.079210 +- 0.019003,3
icr_dpo_ckpt36,ru,13,0.12902723128188653,0.020820706232759213,0.129027 +- 0.020821,3
icr_dpo_ckpt36,ru,14,0.10334838518346004,0.020743832302839604,0.103348 +- 0.020744,3
icr_dpo_ckpt36,ru,15,0.1838968879577028,0.022509505863932272,0.183897 +- 0.022510,3
icr_dpo_ckpt36,ru,16,0.15571361630709887,0.023264683882025024,0.155714 +- 0.023265,3
icr_dpo_ckpt36,ru,17,0.14218974453030858,0.022983544736765192,0.142190 +- 0.022984,3
icr_dpo_ckpt36,ru,18,0.1150460317382788,0.023069631875434402,0.115046 +- 0.023070,3
icr_dpo_ckpt36,ru,19,0.10169393548560175,0.022318401265051163,0.101694 +- 0.022318,3
